评论内容,点赞数,评分,tokens,点赞权值,评分情感,sentiment_prediction_snownlp,sentiment_snownlp,sentiment_prediction_LSTM,sentiment_LSTM
老师很用心，很细致，教学内容和方式也很引人入胜,0,5.0,"['用心', '细致', '教学内容', '方式', '引人入胜']",1.0,1,0.9997902274141108,1,"[0.9865462779998779, 0.012572044506669044]",1
同九义，汝何秀,0,5.0,"['同九义', '汝何秀']",1.0,1,0.8501598100548057,1,"[0.1637626737356186, 0.8400887846946716]",-1
67676767,0,5.0,[],1.0,1,0.5,0,"[0.5879476070404053, 0.41537874937057495]",0
利用翁恺老师的课程入门的，很不错,0,5.0,"['利用', '翁恺', '入门', '不错']",1.0,1,0.9975108578085763,1,"[0.9933331608772278, 0.006314215250313282]",1
老师讲的很不错,0,5.0,['不错'],1.0,1,0.9919014562440543,1,"[0.9948217868804932, 0.005510538816452026]",1
"本人语文水平有限，语言组织能力有限。
所以借用慕友的话表达本人对翁恺老师的认可与敬佩。
循循善诱，通俗易懂这两个词，真的要送给翁恺老师。
自己懂和能让其他人懂很明显是两个境界。
传道授业解惑不外如是。",0,5.0,"['语文', '水平', '有限', '语言', '组织', '能力', '有限', '借用', '慕友', '表达', '翁恺', '认可', '敬佩', '循循善诱', '通俗易懂', '两个', '词', '真的', '送给', '翁恺', '懂', '其他人', '懂', '两个', '境界', '传道授业', '解惑', '外']",1.0,1,0.9999999904846112,1,"[0.13075315952301025, 0.8761075735092163]",-1
很喜欢翁老师的课。,0,5.0,"['喜欢', '翁', '课']",1.0,1,0.9752708025583597,1,"[0.9922398328781128, 0.007822909392416477]",1
支持翁老师,0,5.0,"['支持', '翁']",1.0,1,0.8555909827424568,1,"[0.9962180256843567, 0.0038387859240174294]",1
很好，很有帮助,0,5.0,['好'],1.0,1,0.8677106002706121,1,"[0.9854022264480591, 0.01496381126344204]",1
"发人深思，条理清晰。
",0,5.0,"['发人深思', '条理清晰']",1.0,1,0.9521120010359285,1,"[0.9681861996650696, 0.03244175761938095]",1
很好，同学们一起加油,0,5.0,"['好', '加油']",1.0,1,0.9906772283805995,1,"[0.6060235500335693, 0.39756515622138977]",1
简明易懂，深入浅出,0,5.0,"['简明', '易懂', '深入浅出']",1.0,1,0.9970606459749297,1,"[0.9963036775588989, 0.0036313687451183796]",1
收获非常大,0,5.0,['收获'],1.0,1,0.7727188835854634,1,"[0.8383175730705261, 0.16239605844020844]",1
深入浅出 讲解详细 非常好,0,5.0,"['深入浅出', '讲解', '详细', '好']",1.0,1,0.9986558989175507,1,"[0.9900278449058533, 0.010185986757278442]",1
非常喜欢翁凯老师讲课,0,5.0,"['喜欢', '翁凯', '讲课']",1.0,1,0.8331322395135194,1,"[0.996918797492981, 0.0031372145749628544]",1
"课程讲的不错
",0,5.0,['不错'],1.0,1,0.9672872863718848,1,"[0.824867844581604, 0.1730652153491974]",1
真的超级棒,0,5.0,"['真的', '超级', '棒']",1.0,1,0.9341049880343928,1,"[0.982367753982544, 0.01804792694747448]",1
翁恺老师的思维真的清晰，佩服！希望有一天能见到这位优秀的老师,0,5.0,"['翁恺', '思维', '真的', '清晰', '佩服', '希望', '见到', '这位', '优秀']",1.0,1,0.9995204433811975,1,"[0.9968869090080261, 0.002949261339381337]",1
因为爸妈不建议我去外地所以没选择来浙大，但是听了老师的课程我现在真的感到十分遗憾了。,0,5.0,"['爸妈', '建议', '外地', '选择', '浙大', '听', '真的', '感到', '遗憾']",1.0,1,0.8595536750015861,1,"[0.8220335245132446, 0.17873358726501465]",1
翁恺老师最帅！,0,5.0,"['翁恺', '最帅']",1.0,1,0.8640242308471356,1,"[0.9977450966835022, 0.0021665680687874556]",1
翁凯老师的课讲得是真的好！！！,0,5.0,"['翁凯', '课', '真的', '好']",1.0,1,0.8838725741775567,1,"[0.9891776442527771, 0.010681919753551483]",1
"翁老师的函授方式一直感觉很不错，讲的也很透彻，个人感觉很有帮助！
",0,5.0,"['翁', '函授', '方式', '不错', '透彻', '个人感觉']",1.0,1,0.9999256171186969,1,"[0.9922095537185669, 0.008208660408854485]",1
niceskrskr,0,5.0,[],1.0,1,0.5,0,"[0.5113072395324707, 0.49321067333221436]",0
男神啊翁凯老师,0,5.0,"['男神', '翁凯']",1.0,1,0.8411490529575147,1,"[0.9667913913726807, 0.03206510841846466]",1
感觉很不错啊,0,5.0,['不错'],1.0,1,0.9263682000902855,1,"[0.9446229338645935, 0.0556192472577095]",1
老师交得很好,0,5.0,"['交得', '好']",1.0,1,0.922916558665446,1,"[0.8324556946754456, 0.16984906792640686]",1
"good,very good.",0,5.0,[],1.0,1,0.4737672181921908,0,"[0.9915521144866943, 0.00925365462899208]",1
老师讲的很好，深入浅出，一点都不枯燥。,0,5.0,"['好', '深入浅出', '一点', '枯燥']",1.0,1,0.9991851442930176,1,"[0.9726702570915222, 0.026877431198954582]",1
"喜欢听老师讲课,讲的非常非常好,特别适合用来学习C语言的课程",0,5.0,"['喜欢', '听', '讲课', '好', '特别', '适合']",1.0,1,0.9961964868849716,1,"[0.9888319969177246, 0.01129706110805273]",1
还是适合有基础的人来看，毕竟时间有限不能全部展开。,0,5.0,"['适合', '基础', '时间', '有限', '展开']",1.0,1,0.9742190336188483,1,"[0.9877118468284607, 0.011502059176564217]",1
自己时间安排不合理，导致学习跟不上，真的成了三天打鱼两天晒网，反省中,0,5.0,"['时间', '安排', '不合理', '导致', '跟不上', '真的', '成', '三天打鱼', '两天晒网', '反省', '中']",1.0,1,0.5642743839772694,0,"[0.015145423822104931, 0.9852648377418518]",-1
如沫春风，余音绕梁。我是老师你的铁杆粉丝，希望能把您教授的课程全部学习完成。,0,5.0,"['如沫', '春风', '余音绕梁', '铁杆', '粉丝', '希望', '教授']",1.0,1,0.9992875024365194,1,"[0.7306584715843201, 0.2728407382965088]",1
"看翁恺老师的课真的让人感觉很快乐，谢谢老师，希望以后去浙大有机会见老师一面。客观上讲课是非常适合新手的，就算是第一次接触c也能轻易的看懂，当然内容上也有老师做的简化，配合教材使用效果更佳哦~
",0,5.0,"['看翁恺', '课', '真的', '快乐', '谢谢', '希望', '浙大', '有机', '会见', '客观', '讲课', '非常适合', '新手', '第一次', '接触', '轻易', '懂', '做', '简化', '配合', '教材', '效果', '更佳']",1.0,1,0.9999996471280028,1,"[0.9833986759185791, 0.01660226844251156]",1
动手能力超强老师,0,5.0,"['动手', '能力', '超强']",1.0,1,0.9903293411106121,1,"[0.9936943650245667, 0.006507302634418011]",1
讲的好，我要多练习，进一步学习,0,5.0,"['好', '我要', '进一步']",1.0,1,0.945193494717253,1,"[0.9593433737754822, 0.04085978493094444]",1
教学内容充分，老师的讲课娓娓道来，而且理论与实践同步，真不错！,0,4.0,"['教学内容', '讲课', '娓娓道来', '理论', '实践', '同步', '真不错']",1.0,1,0.9999938248314478,1,"[0.9509397745132446, 0.049823958426713943]",1
很棒 老师很好,0,5.0,"['很棒', '好']",1.0,1,0.9925422580769633,1,"[0.9913781881332397, 0.008660758845508099]",1
"非常好，很详细；
",0,5.0,"['好', '详细']",1.0,1,0.8418369897202448,1,"[0.9889401793479919, 0.011877696961164474]",1
翁凯老师很棒,0,5.0,"['翁凯', '很棒']",1.0,1,0.9531255962567089,1,"[0.9874746203422546, 0.012069376185536385]",1
"真的很不错
",0,5.0,"['真的', '不错']",1.0,1,0.9421514967904675,1,"[0.9804794788360596, 0.019380956888198853]",1
非常适合作为入门课程,0,5.0,"['非常适合', '入门']",1.0,1,0.882797836176022,1,"[0.9915836453437805, 0.0083688385784626]",1
"提问区关闭不太方便
",0,4.0,"['提问', '区', '关闭', '不太']",1.0,1,0.10116612080476617,-1,"[0.07646466791629791, 0.925365149974823]",-1
好啊！！！！,0,5.0,['好'],1.0,1,0.33822672909286633,-1,"[0.9872411489486694, 0.013722092844545841]",1
感觉起到了我对知识的巩固 ，以及应运还有认识到了很多新的东西,0,5.0,"['起到', '知识', '应运', '新', '东西']",1.0,1,0.9497267240836562,1,"[0.9930336475372314, 0.006886972114443779]",1
深入浅出，通俗易懂,0,5.0,"['深入浅出', '通俗易懂']",1.0,1,0.9926370186856891,1,"[0.9929025769233704, 0.006998216267675161]",1
继续学习，好好学习，天天向上！,0,5.0,"['好好学习', '天天向上']",1.0,1,0.9961271925858544,1,"[0.9788007140159607, 0.02137424796819687]",1
非常不错，让我学到了很多，这都是课堂上没有的东西,0,5.0,"['不错', '让我学', '课堂', '东西']",1.0,1,0.997286437811287,1,"[0.9555233120918274, 0.047164436429739]",1
老师的课很好,0,5.0,"['课', '好']",1.0,1,0.9835488447133737,1,"[0.995469331741333, 0.00446394644677639]",1
"挺好的，比自己一个人默默看书强多了
",0,5.0,"['好', '默默', '看书', '强多']",1.0,1,0.9865293686640393,1,"[0.8253015279769897, 0.17227888107299805]",1
祝贺老师获奖，课程很棒！！！,0,5.0,"['祝贺', '获奖', '很棒']",1.0,1,0.9759769312825209,1,"[0.995072066783905, 0.0046857548877596855]",1
"满分5星！翁老师的经典MOOC课程之一。精品。高质量贯穿辐射于课程结构/内容，课件质量，练习和测试，期末考试。

强烈推荐给有C语言程序设计基础的同学们。",0,5.0,"['满分', '星', '翁', '经典', '精品', '高质量', '贯穿辐射', '结构', '课件', '质量', '测试', '期末考试', '强烈推荐', '程序设计', '基础']",1.0,1,0.9999963964660358,1,"[0.9939029812812805, 0.00671012420207262]",1
挺好的，都是之前的盲点,0,5.0,"['好', '盲点']",1.0,1,0.9351497042192984,1,"[0.9133960008621216, 0.08864697813987732]",1
讲解清晰 挺好理解的 边听便跟着做 更容易理解消化,0,5.0,"['讲解', '清晰', '好', '理解', '听', '跟着', '做', '理解消化']",1.0,1,0.9999823106901864,1,"[0.9956092238426208, 0.004048052243888378]",1
老师超级棒,0,5.0,"['超级', '棒']",1.0,1,0.9631428477768794,1,"[0.9914584755897522, 0.008837721310555935]",1
"	内容：
		难易的安排很合理
		经典的例子，最直接的方式理解 C 语言的特性
	授课：
		根据现在的程序存在的问题导入新的内容。知其然并知其所以然。
		画图、代码，一步一步的推敲程序该怎么写，这在线下非常少见。
		优秀的代码风格，对新手养成好的习惯非常好。
	收获、启发：
		比线下的老师还要认真。在深度和广度方面都给了我很大的启发。
		老师是真的可以说是，亢龙有悔 引而不发
		虽然没能去听老师线下的课程，但是能做老师的学生非常荣幸。",0,5.0,"['难易', '安排', '经典', '例子', '方式', '理解', '语言', '特性', '授课', '程序', '导入', '新', '知其然', '知其所以然', '画图', '代码', '一步', '一步', '推敲', '程序', '写', '在线', '少见', '优秀', '代码', '风格', '新手', '养成', '好', '习惯', '好', '收获', '启发', '线下', '认真', '深度', '广度', '很大', '启发', '真的', '说', '亢龙有悔', '引而不发', '没能', '听', '线下', '做', '学生', '荣幸']",1.0,1,0.9999999990392472,1,"[0.9923210740089417, 0.007880146615207195]",1
老师讲的很好啊，特别是游戏那个环节，那种思路以前没有想到过,0,5.0,"['好', '特别', '游戏', '环节', '那种', '思路', '想到']",1.0,1,0.9974155202893504,1,"[0.9253273606300354, 0.07479304820299149]",1
翁老师讲得很生动，我能学到很多关于C语言的知识，很好的一门课程！,0,5.0,"['翁', '讲得', '生动', '我能', '学到', '知识', '好', '一门']",1.0,1,0.9994917887732808,1,"[0.9895051121711731, 0.01083045732229948]",1
"非常好的一门课！下载下来留着慢慢学习
",0,5.0,"['好', '一门', '课', '下载', '留着', '慢慢']",1.0,1,0.9671381953926705,1,"[0.9939100742340088, 0.00592740997672081]",1
老师讲课条例清晰，一听就懂！很喜欢翁恺老师讲课！,0,5.0,"['讲课', '条例', '清晰', '一听', '懂', '喜欢', '翁恺', '讲课']",1.0,1,0.999358980064537,1,"[0.99498450756073, 0.004782767500728369]",1
非常不错 真心推荐  能学到真东西,0,5.0,"['不错', '真心', '推荐', '学到', '真', '东西']",1.0,1,0.9801014452704263,1,"[0.9885662198066711, 0.012076815590262413]",1
"还不错吧。
",0,5.0,['不错'],1.0,1,0.8830153175079881,1,"[0.8673157095909119, 0.13277389109134674]",1
非常好的老师，喜欢,0,5.0,"['好', '喜欢']",1.0,1,0.9630829080305768,1,"[0.8888327479362488, 0.11126653105020523]",1
"课程还是很不错的
",0,4.0,['不错'],1.0,1,0.9761749546462588,1,"[0.8771044015884399, 0.1227930337190628]",1
内容详实，举例明确,0,5.0,"['详实', '举例']",1.0,1,0.8858337402930215,1,"[0.9946105480194092, 0.005969169549643993]",1
一些部分还比较难懂,0,4.0,['难懂'],1.0,1,0.8699644175213911,1,"[0.01647477224469185, 0.9847656488418579]",-1
非常赞！很有收获，值得反复看。,0,5.0,"['赞', '收获', '值得', '反复']",1.0,1,0.997038640752911,1,"[0.99482262134552, 0.004985007457435131]",1
很好！！！！！,0,4.0,['好'],1.0,1,0.3075540349904997,-1,"[0.9812993407249451, 0.01760505884885788]",1
讲解的通俗易懂,0,5.0,"['讲解', '通俗易懂']",1.0,1,0.992534088968071,1,"[0.9963899254798889, 0.0038709959480911493]",1
nice!!!!,0,5.0,[],1.0,1,0.5,0,"[0.9792319536209106, 0.020547587424516678]",1
课程讲得非常好，强烈推荐大家学习！！！,0,5.0,"['讲得', '好', '强烈推荐']",1.0,1,0.9374526318859734,1,"[0.9761000871658325, 0.02309742197394371]",1
很棒很精彩。不过有些地方比较难理解。,0,5.0,"['很棒', '精彩', '地方', '难', '理解']",1.0,1,0.960223855454963,1,"[0.9845814108848572, 0.015397137962281704]",1
nice！,0,5.0,[],1.0,1,0.5,0,"[0.9922091960906982, 0.0076567502692341805]",1
翁老师讲的很仔细,0,5.0,"['翁', '仔细']",1.0,1,0.9391423704413218,1,"[0.9530407786369324, 0.046999599784612656]",1
我的评论划水，但是老师的课质量毋庸置疑，谁用谁知道！,0,5.0,"['评论', '划水', '课', '质量', '毋庸置疑']",1.0,1,0.9296326196670895,1,"[0.9512037634849548, 0.04982329159975052]",1
老师讲课深入浅出，重点、关键处讲得很明白，赞！,0,5.0,"['讲课', '深入浅出', '重点', '关键处', '讲得', '明白', '赞']",1.0,1,0.9998946644998574,1,"[0.9883512854576111, 0.012148658744990826]",1
很棒的课程，老师教的很好！,0,5.0,"['很棒', '教', '好']",1.0,1,0.997155776129734,1,"[0.8077653050422668, 0.19325676560401917]",1
翁老师讲课很厉害,0,5.0,"['翁', '讲课', '厉害']",1.0,1,0.712874295603485,1,"[0.9970194697380066, 0.0029220934957265854]",1
很棒！很喜欢！,0,5.0,"['很棒', '喜欢']",1.0,1,0.961356672639043,1,"[0.9849559664726257, 0.015061425976455212]",1
苦逼浙大学子限于三本的彩票系统选不上翁老师的课只能来慕课膜男神,0,5.0,"['苦', '逼', '浙大', '学子', '限于', '三本', '彩票', '系统', '选不上', '翁', '课', '只能', '来慕', '课膜', '男神']",1.0,1,0.977615285498049,1,"[0.9666910767555237, 0.03392994403839111]",1
从课堂中的学习我了解到更多有关C语言的知识，感到了学习的乐趣。,0,5.0,"['课堂', '中', '知识', '感到', '乐趣']",1.0,1,0.9999621279205656,1,"[0.9566223621368408, 0.04174704849720001]",1
老师讲的很好，深入浅出，在讲解基本知识的同时还会提醒很多容易忽视的点，很适合作为自己学校课程的补充，很喜欢老师的授课,0,5.0,"['好', '深入浅出', '讲解', '基本知识', '还会', '提醒', '忽视', '点', '适合', '学校', '补充', '喜欢', '授课']",1.0,1,0.9999999997814306,1,"[0.8610231280326843, 0.13930465281009674]",1
"翁老师,讲得实在是太棒了!!!!
很有意思!",0,5.0,"['翁', '讲得', '实在', '太棒了', '有意思']",1.0,1,0.9620917541478977,1,"[0.9392556548118591, 0.060228098183870316]",1
谢谢老师，讲的非常容易懂，完成高三毕业生，非常喜欢,0,5.0,"['谢谢', '非常容易', '懂', '高三', '毕业生', '喜欢']",1.0,1,0.9937214417207412,1,"[0.9897159934043884, 0.010508405044674873]",1
"1. 老师用案例程序把知识点贯穿起来，既能吸引学生，又需要学生适当的思考，还能调动学生动手编程。非常好的课程。
2. 很好听的声音，节奏、顿挫感、情绪把握的都很到位。
3. 应该是有留学背景的，和国内常见的重语法、轻思想、少训练的模式不同，很有活力。",0,5.0,"['案例', '程序', '知识点', '贯穿', '吸引', '学生', '学生', '思考', '调动', '学生', '动手', '编程', '好', '好听', '节奏', '顿挫', '感', '情绪', '把握', '到位', '留学', '背景', '国内', '常见', '重', '语法', '轻', '思想', '少', '训练', '模式', '活力']",1.0,1,0.9999999999999745,1,"[0.24070997536182404, 0.7647202014923096]",-1
老师讲课很幽默风趣，并且也很深刻，帮助弄懂了之前不懂的知识点,0,5.0,"['讲课', '幽默', '风趣', '深刻', '弄懂', '懂', '知识点']",1.0,1,0.9881816320115775,1,"[0.9914933443069458, 0.007826700806617737]",1
从翁恺老师的课程里，学到很多关于C语言的应用，和其他方面的知识。同时也加深了对C语言的理解。,0,5.0,"['翁恺', '里', '学到', '知识', '加深', '理解']",1.0,1,0.9981023429843782,1,"[0.9717456698417664, 0.02981087937951088]",1
能够随时随地的学习，老师的授课非常棒，将我以前没有注意到的细节都讲到了。,0,5.0,"['随时随地', '授课', '棒', '细节']",1.0,1,0.9998987459420253,1,"[0.9934921860694885, 0.006122926250100136]",1
老师讲的不错,0,5.0,['不错'],1.0,1,0.9850791436641295,1,"[0.8155654668807983, 0.18855732679367065]",1
